 -178.500 -178.500          3000.00000
 -178.500 -175.500          2233.00000
 -178.500 -172.500          2039.00000
 -178.500 -169.500          2716.00000
 -178.500 -166.500          4075.00000
 -178.500 -163.500          6646.00000
 -178.500 -160.500          9721.00000
 -178.500 -157.500         12171.00000
 -178.500 -154.500         13090.00000
 -178.500 -151.500         12193.00000
 -178.500 -148.500          9774.00000
 -178.500 -145.500          7362.00000
 -178.500 -142.500          5410.00000
 -178.500 -139.500          5722.00000
 -178.500 -136.500          7559.00000
 -178.500 -133.500         10962.00000
 -178.500 -130.500         12912.00000
 -178.500 -127.500         12555.00000
 -178.500 -124.500         10472.00000
 -178.500 -121.500          7931.00000
 -178.500 -118.500          4826.00000
 -178.500 -115.500          2572.00000
 -178.500 -112.500          1438.00000
 -178.500 -109.500           959.00000
 -178.500 -106.500           889.00000
 -178.500 -103.500          1460.00000
 -178.500 -100.500          2713.00000
 -178.500  -97.500          5054.00000
 -178.500  -94.500          8385.00000
 -178.500  -91.500         11574.00000
 -178.500  -88.500         12287.00000
 -178.500  -85.500         10719.00000
 -178.500  -82.500          7620.00000
 -178.500  -79.500          4689.00000
 -178.500  -76.500          2883.00000
 -178.500  -73.500          1940.00000
 -178.500  -70.500          2194.00000
 -178.500  -67.500          3455.00000
 -178.500  -64.500          5478.00000
 -178.500  -61.500          8292.00000
 -178.500  -58.500         12537.00000
 -178.500  -55.500         17606.00000
 -178.500  -52.500         20760.00000
 -178.500  -49.500         20449.00000
 -178.500  -46.500         19501.00000
 -178.500  -43.500         15939.00000
 -178.500  -40.500          9045.00000
 -178.500  -37.500          3905.00000
 -178.500  -34.500          1490.00000
 -178.500  -31.500           644.00000
 -178.500  -28.500           463.00000
 -178.500  -25.500           437.00000
 -178.500  -22.500           518.00000
 -178.500  -19.500           710.00000
 -178.500  -16.500           982.00000
 -178.500  -13.500          1101.00000
 -178.500  -10.500          1263.00000
 -178.500   -7.500          1745.00000
 -178.500   -4.500          3017.00000
 -178.500   -1.500          4763.00000
 -178.500    1.500          5643.00000
 -178.500    4.500          4641.00000
 -178.500    7.500          3303.00000
 -178.500   10.500          2051.00000
 -178.500   13.500          1281.00000
 -178.500   16.500          1007.00000
 -178.500   19.500          1475.00000
 -178.500   22.500          3065.00000
 -178.500   25.500          6316.00000
 -178.500   28.500         10477.00000
 -178.500   31.500         12576.00000
 -178.500   34.500         10306.00000
 -178.500   37.500          6721.00000
 -178.500   40.500          3603.00000
 -178.500   43.500          2149.00000
 -178.500   46.500          2115.00000
 -178.500   49.500          2889.00000
 -178.500   52.500          4162.00000
 -178.500   55.500          5519.00000
 -178.500   58.500          6132.00000
 -178.500   61.500          6211.00000
 -178.500   64.500          5351.00000
 -178.500   67.500          3908.00000
 -178.500   70.500          2698.00000
 -178.500   73.500          1828.00000
 -178.500   76.500          1640.00000
 -178.500   79.500          2519.00000
 -178.500   82.500          3880.00000
 -178.500   85.500          6649.00000
 -178.500   88.500          9233.00000
 -178.500   91.500         11436.00000
 -178.500   94.500         12197.00000
 -178.500   97.500         12364.00000
 -178.500  100.500         10671.00000
 -178.500  103.500          7332.00000
 -178.500  106.500          4785.00000
 -178.500  109.500          3796.00000
 -178.500  112.500          4599.00000
 -178.500  115.500          6700.00000
 -178.500  118.500          8612.00000
 -178.500  121.500         11339.00000
 -178.500  124.500         12303.00000
 -178.500  127.500         11365.00000
 -178.500  130.500          9305.00000
 -178.500  133.500          6797.00000
 -178.500  136.500          4654.00000
 -178.500  139.500          3376.00000
 -178.500  142.500          3422.00000
 -178.500  145.500          4468.00000
 -178.500  148.500          5977.00000
 -178.500  151.500          6202.00000
 -178.500  154.500          5446.00000
 -178.500  157.500          3641.00000
 -178.500  160.500          2263.00000
 -178.500  163.500          1440.00000
 -178.500  166.500          1481.00000
 -178.500  169.500          1864.00000
 -178.500  172.500          2674.00000
 -178.500  175.500          3300.00000
 -178.500  178.500          3568.00000
 -175.500 -178.500          5140.00000
 -175.500 -175.500          3304.00000
 -175.500 -172.500          2608.00000
 -175.500 -169.500          3095.00000
 -175.500 -166.500          4519.00000
 -175.500 -163.500          6968.00000
 -175.500 -160.500          9443.00000
 -175.500 -157.500         12195.00000
 -175.500 -154.500         13245.00000
 -175.500 -151.500         12680.00000
 -175.500 -148.500         10678.00000
 -175.500 -145.500          7595.00000
 -175.500 -142.500          5452.00000
 -175.500 -139.500          5656.00000
 -175.500 -136.500          7991.00000
 -175.500 -133.500         11159.00000
 -175.500 -130.500         13294.00000
 -175.500 -127.500         13426.00000
 -175.500 -124.500         11334.00000
 -175.500 -121.500          8885.00000
 -175.500 -118.500          5513.00000
 -175.500 -115.500          3135.00000
 -175.500 -112.500          1712.00000
 -175.500 -109.500          1060.00000
 -175.500 -106.500          1261.00000
 -175.500 -103.500          2095.00000
 -175.500 -100.500          3678.00000
 -175.500  -97.500          6200.00000
 -175.500  -94.500         10392.00000
 -175.500  -91.500         13115.00000
 -175.500  -88.500         14093.00000
 -175.500  -85.500         12329.00000
 -175.500  -82.500          9232.00000
 -175.500  -79.500          5754.00000
 -175.500  -76.500          3594.00000
 -175.500  -73.500          2426.00000
 -175.500  -70.500          2693.00000
 -175.500  -67.500          4207.00000
 -175.500  -64.500          6528.00000
 -175.500  -61.500         10127.00000
 -175.500  -58.500         14676.00000
 -175.500  -55.500         19763.00000
 -175.500  -52.500         21507.00000
 -175.500  -49.500         20016.00000
 -175.500  -46.500         18295.00000
 -175.500  -43.500         14887.00000
 -175.500  -40.500          8768.00000
 -175.500  -37.500          3735.00000
 -175.500  -34.500          1587.00000
 -175.500  -31.500           767.00000
 -175.500  -28.500           483.00000
 -175.500  -25.500           587.00000
 -175.500  -22.500           765.00000
 -175.500  -19.500          1318.00000
 -175.500  -16.500          1954.00000
 -175.500  -13.500          2272.00000
 -175.500  -10.500          2480.00000
 -175.500   -7.500          3155.00000
 -175.500   -4.500          5119.00000
 -175.500   -1.500          7664.00000
 -175.500    1.500          8793.00000
 -175.500    4.500          7697.00000
 -175.500    7.500          5725.00000
 -175.500   10.500          3766.00000
 -175.500   13.500          2224.00000
 -175.500   16.500          1770.00000
 -175.500   19.500          2535.00000
 -175.500   22.500          4967.00000
 -175.500   25.500          9430.00000
 -175.500   28.500         14118.00000
 -175.500   31.500         15899.00000
 -175.500   34.500         13015.00000
 -175.500   37.500          8207.00000
 -175.500   40.500          4491.00000
 -175.500   43.500          2962.00000
 -175.500   46.500          3108.00000
 -175.500   49.500          4489.00000
 -175.500   52.500          6461.00000
 -175.500   55.500          8517.00000
 -175.500   58.500          9940.00000
 -175.500   61.500          9889.00000
 -175.500   64.500          8492.00000
 -175.500   67.500          5908.00000
 -175.500   70.500          3859.00000
 -175.500   73.500          2514.00000
 -175.500   76.500          2097.00000
 -175.500   79.500          2785.00000
 -175.500   82.500          4457.00000
 -175.500   85.500          7243.00000
 -175.500   88.500          9851.00000
 -175.500   91.500         11940.00000
 -175.500   94.500         13028.00000
 -175.500   97.500         12809.00000
 -175.500  100.500         11326.00000
 -175.500  103.500          7928.00000
 -175.500  106.500          5440.00000
 -175.500  109.500          4194.00000
 -175.500  112.500          4861.00000
 -175.500  115.500          7021.00000
 -175.500  118.500          9252.00000
 -175.500  121.500         11348.00000
 -175.500  124.500         11995.00000
 -175.500  127.500         10670.00000
 -175.500  130.500          8519.00000
 -175.500  133.500          5989.00000
 -175.500  136.500          4123.00000
 -175.500  139.500          3381.00000
 -175.500  142.500          3798.00000
 -175.500  145.500          5445.00000
 -175.500  148.500          7933.00000
 -175.500  151.500          9298.00000
 -175.500  154.500          8911.00000
 -175.500  157.500          6298.00000
 -175.500  160.500          4335.00000
 -175.500  163.500          3121.00000
 -175.500  166.500          3029.00000
 -175.500  169.500          4019.00000
 -175.500  172.500          5636.00000
 -175.500  175.500          6775.00000
 -175.500  178.500          6682.00000
 -172.500 -178.500          7971.00000
 -172.500 -175.500          4524.00000
 -172.500 -172.500          2883.00000
 -172.500 -169.500          3069.00000
 -172.500 -166.500          4251.00000
 -172.500 -163.500          5735.00000
 -172.500 -160.500          7688.00000
 -172.500 -157.500          9727.00000
 -172.500 -154.500         10868.00000
 -172.500 -151.500         10790.00000
 -172.500 -148.500          8969.00000
 -172.500 -145.500          6330.00000
 -172.500 -142.500          4679.00000
 -172.500 -139.500          5074.00000
 -172.500 -136.500          6927.00000
 -172.500 -133.500          9370.00000
 -172.500 -130.500         11438.00000
 -172.500 -127.500         11809.00000
 -172.500 -124.500         10808.00000
 -172.500 -121.500          8302.00000
 -172.500 -118.500          5432.00000
 -172.500 -115.500          3373.00000
 -172.500 -112.500          1913.00000
 -172.500 -109.500          1308.00000
 -172.500 -106.500          1429.00000
 -172.500 -103.500          2375.00000
 -172.500 -100.500          4284.00000
 -172.500  -97.500          6935.00000
 -172.500  -94.500         10275.00000
 -172.500  -91.500         12870.00000
 -172.500  -88.500         13264.00000
 -172.500  -85.500         11521.00000
 -172.500  -82.500          8482.00000
 -172.500  -79.500          5797.00000
 -172.500  -76.500          3371.00000
 -172.500  -73.500          2406.00000
 -172.500  -70.500          2702.00000
 -172.500  -67.500          4586.00000
 -172.500  -64.500          6938.00000
 -172.500  -61.500         10135.00000
 -172.500  -58.500         13769.00000
 -172.500  -55.500         16136.00000
 -172.500  -52.500         16124.00000
 -172.500  -49.500         14531.00000
 -172.500  -46.500         12703.00000
 -172.500  -43.500         10791.00000
 -172.500  -40.500          6674.00000
 -172.500  -37.500          3518.00000
 -172.500  -34.500          1758.00000
 -172.500  -31.500           863.00000
 -172.500  -28.500           743.00000
 -172.500  -25.500           972.00000
 -172.500  -22.500          1385.00000
 -172.500  -19.500          2214.00000
 -172.500  -16.500          3151.00000
 -172.500  -13.500          3586.00000
 -172.500  -10.500          3911.00000
 -172.500   -7.500          5206.00000
 -172.500   -4.500          7770.00000
 -172.500   -1.500         11795.00000
 -172.500    1.500         13887.00000
 -172.500    4.500         13058.00000
 -172.500    7.500          9876.00000
 -172.500   10.500          6289.00000
 -172.500   13.500          4047.00000
 -172.500   16.500          3206.00000
 -172.500   19.500          3928.00000
 -172.500   22.500          6911.00000
 -172.500   25.500         11709.00000
 -172.500   28.500         16023.00000
 -172.500   31.500         16930.00000
 -172.500   34.500         13626.00000
 -172.500   37.500          8752.00000
 -172.500   40.500          5000.00000
 -172.500   43.500          3779.00000
 -172.500   46.500          4097.00000
 -172.500   49.500          5952.00000
 -172.500   52.500          8707.00000
 -172.500   55.500         11664.00000
 -172.500   58.500         13343.00000
 -172.500   61.500         13365.00000
 -172.500   64.500         10943.00000
 -172.500   67.500          7350.00000
 -172.500   70.500          4742.00000
 -172.500   73.500          2873.00000
 -172.500   76.500          2184.00000
 -172.500   79.500          2768.00000
 -172.500   82.500          4381.00000
 -172.500   85.500          6696.00000
 -172.500   88.500          8479.00000
 -172.500   91.500         10301.00000
 -172.500   94.500         11415.00000
 -172.500   97.500         11095.00000
 -172.500  100.500          9971.00000
 -172.500  103.500          7186.00000
 -172.500  106.500          4862.00000
 -172.500  109.500          3937.00000
 -172.500  112.500          4423.00000
 -172.500  115.500          6226.00000
 -172.500  118.500          8154.00000
 -172.500  121.500          9295.00000
 -172.500  124.500          9505.00000
 -172.500  127.500          8075.00000
 -172.500  130.500          6633.00000
 -172.500  133.500          4697.00000
 -172.500  136.500          3214.00000
 -172.500  139.500          2761.00000
 -172.500  142.500          3414.00000
 -172.500  145.500          5569.00000
 -172.500  148.500          9202.00000
 -172.500  151.500         12870.00000
 -172.500  154.500         13435.00000
 -172.500  157.500         11335.00000
 -172.500  160.500          7888.00000
 -172.500  163.500          5854.00000
 -172.500  166.500          6135.00000
 -172.500  169.500          8436.00000
 -172.500  172.500         11409.00000
 -172.500  175.500         12870.00000
 -172.500  178.500         11379.00000
 -169.500 -178.500          9494.00000
 -169.500 -175.500          5019.00000
 -169.500 -172.500          2913.00000
 -169.500 -169.500          2603.00000
 -169.500 -166.500          3040.00000
 -169.500 -163.500          4011.00000
 -169.500 -160.500          5474.00000
 -169.500 -157.500          7115.00000
 -169.500 -154.500          7478.00000
 -169.500 -151.500          7688.00000
 -169.500 -148.500          6707.00000
 -169.500 -145.500          4644.00000
 -169.500 -142.500          3379.00000
 -169.500 -139.500          3389.00000
 -169.500 -136.500          4984.00000
 -169.500 -133.500          7010.00000
 -169.500 -130.500          8577.00000
 -169.500 -127.500          8920.00000
 -169.500 -124.500          8420.00000
 -169.500 -121.500          6740.00000
 -169.500 -118.500          4921.00000
 -169.500 -115.500          2998.00000
 -169.500 -112.500          1893.00000
 -169.500 -109.500          1477.00000
 -169.500 -106.500          1548.00000
 -169.500 -103.500          2281.00000
 -169.500 -100.500          4232.00000
 -169.500  -97.500          6474.00000
 -169.500  -94.500          8700.00000
 -169.500  -91.500         10891.00000
 -169.500  -88.500         10809.00000
 -169.500  -85.500          9564.00000
 -169.500  -82.500          6868.00000
 -169.500  -79.500          4562.00000
 -169.500  -76.500          2778.00000
 -169.500  -73.500          2063.00000
 -169.500  -70.500          2426.00000
 -169.500  -67.500          3749.00000
 -169.500  -64.500          5938.00000
 -169.500  -61.500          8517.00000
 -169.500  -58.500         10275.00000
 -169.500  -55.500         10738.00000
 -169.500  -52.500          9356.00000
 -169.500  -49.500          7746.00000
 -169.500  -46.500          6654.00000
 -169.500  -43.500          5967.00000
 -169.500  -40.500          4417.00000
 -169.500  -37.500          2866.00000
 -169.500  -34.500          1798.00000
 -169.500  -31.500          1235.00000
 -169.500  -28.500          1014.00000
 -169.500  -25.500          1515.00000
 -169.500  -22.500          2258.00000
 -169.500  -19.500          3317.00000
 -169.500  -16.500          4359.00000
 -169.500  -13.500          4724.00000
 -169.500  -10.500          5000.00000
 -169.500   -7.500          6304.00000
 -169.500   -4.500          9343.00000
 -169.500   -1.500         13658.00000
 -169.500    1.500         16902.00000
 -169.500    4.500         17299.00000
 -169.500    7.500         13839.00000
 -169.500   10.500          9844.00000
 -169.500   13.500          6306.00000
 -169.500   16.500          4835.00000
 -169.500   19.500          5239.00000
 -169.500   22.500          8125.00000
 -169.500   25.500         11973.00000
 -169.500   28.500         14887.00000
 -169.500   31.500         14674.00000
 -169.500   34.500         11900.00000
 -169.500   37.500          7944.00000
 -169.500   40.500          4939.00000
 -169.500   43.500          3800.00000
 -169.500   46.500          4368.00000
 -169.500   49.500          6505.00000
 -169.500   52.500          9915.00000
 -169.500   55.500         13822.00000
 -169.500   58.500         15903.00000
 -169.500   61.500         14889.00000
 -169.500   64.500         11716.00000
 -169.500   67.500          7849.00000
 -169.500   70.500          4734.00000
 -169.500   73.500          2707.00000
 -169.500   76.500          1988.00000
 -169.500   79.500          2341.00000
 -169.500   82.500          3412.00000
 -169.500   85.500          4974.00000
 -169.500   88.500          6194.00000
 -169.500   91.500          7597.00000
 -169.500   94.500          8510.00000
 -169.500   97.500          8060.00000
 -169.500  100.500          6962.00000
 -169.500  103.500          5489.00000
 -169.500  106.500          3808.00000
 -169.500  109.500          2941.00000
 -169.500  112.500          3601.00000
 -169.500  115.500          4687.00000
 -169.500  118.500          6137.00000
 -169.500  121.500          7193.00000
 -169.500  124.500          6847.00000
 -169.500  127.500          5754.00000
 -169.500  130.500          4625.00000
 -169.500  133.500          3228.00000
 -169.500  136.500          2381.00000
 -169.500  139.500          2237.00000
 -169.500  142.500          3065.00000
 -169.500  145.500          5002.00000
 -169.500  148.500          9771.00000
 -169.500  151.500         15045.00000
 -169.500  154.500         17694.00000
 -169.500  157.500         16097.00000
 -169.500  160.500         12389.00000
 -169.500  163.500          9943.00000
 -169.500  166.500         10998.00000
 -169.500  169.500         14881.00000
 -169.500  172.500         19103.00000
 -169.500  175.500         20173.00000
 -169.500  178.500         16139.00000
 -166.500 -178.500          9303.00000
 -166.500 -175.500          4567.00000
 -166.500 -172.500          2407.00000
 -166.500 -169.500          2164.00000
 -166.500 -166.500          2267.00000
 -166.500 -163.500          2662.00000
 -166.500 -160.500          3530.00000
 -166.500 -157.500          4428.00000
 -166.500 -154.500          4994.00000
 -166.500 -151.500          5116.00000
 -166.500 -148.500          4222.00000
 -166.500 -145.500          3075.00000
 -166.500 -142.500          2360.00000
 -166.500 -139.500          2312.00000
 -166.500 -136.500          3342.00000
 -166.500 -133.500          4615.00000
 -166.500 -130.500          6004.00000
 -166.500 -127.500          6407.00000
 -166.500 -124.500          6121.00000
 -166.500 -121.500          4871.00000
 -166.500 -118.500          3768.00000
 -166.500 -115.500          2472.00000
 -166.500 -112.500          1563.00000
 -166.500 -109.500          1098.00000
 -166.500 -106.500          1357.00000
 -166.500 -103.500          2134.00000
 -166.500 -100.500          3545.00000
 -166.500  -97.500          5145.00000
 -166.500  -94.500          7000.00000
 -166.500  -91.500          7771.00000
 -166.500  -88.500          7327.00000
 -166.500  -85.500          6393.00000
 -166.500  -82.500          4672.00000
 -166.500  -79.500          3098.00000
 -166.500  -76.500          2036.00000
 -166.500  -73.500          1692.00000
 -166.500  -70.500          2087.00000
 -166.500  -67.500          3178.00000
 -166.500  -64.500          5112.00000
 -166.500  -61.500          6484.00000
 -166.500  -58.500          6994.00000
 -166.500  -55.500          6605.00000
 -166.500  -52.500          4813.00000
 -166.500  -49.500          3445.00000
 -166.500  -46.500          2743.00000
 -166.500  -43.500          2649.00000
 -166.500  -40.500          2408.00000
 -166.500  -37.500          2129.00000
 -166.500  -34.500          1867.00000
 -166.500  -31.500          1529.00000
 -166.500  -28.500          1746.00000
 -166.500  -25.500          2111.00000
 -166.500  -22.500          3017.00000
 -166.500  -19.500          4210.00000
 -166.500  -16.500          5095.00000
 -166.500  -13.500          5185.00000
